34 35 -3.29574508194752e+13
34 22 -2.21208520344475e+12
34 46 -3.28533017364414e+13
35 35 2.20960403674932e+18
35 34 -3.29574508194752e+13
35 23 -2.09754694048432e+14
35 47 -1.69116691120346e+17
36 36 3.63314133210611e+12
36 37 -1.59645578371419e+09
36 24 -2.60773094823195e+11
36 48 -2.41494478540718e+11
37 37 4.60644294937779e+09
37 36 -1.59645578371419e+09
37 38 -1.40370681498567e+09
37 25 -1.60627663453964e+09
37 49 -3.71613828651228e+03
38 38 3.38538808529290e+10
38 37 -1.40370681498567e+09
38 39 -1.10822643529226e+10
38 26 -1.11300373326559e+10
38 50 -1.02378723523649e+10
39 39 4.82776846735561e+12
39 38 -1.10822643529226e+10
39 40 -2.58016317253326e+12
39 27 -5.04356349560822e+09
39 51 -2.23147946697381e+12
40 40 1.25819215760829e+20
40 39 -2.58016317253326e+12
40 41 -1.11668337105641e+20
40 28 -1.41508760750254e+19
40 52 -8.60928384948210e+04
41 41 1.11676163238288e+20
41 40 -1.11668337105641e+20
41 42 -7.81535544447298e+15
41 29 -1.31955017477596e+05
41 53 -1.07772031873917e+13
42 42 1.60098199212626e+16
42 41 -7.81535544447298e+15
42 43 -7.81422980709034e+15
42 30 -3.79575822645069e+14
42 54 -6.58847054172243e+11
43 43 2.42660159238130e+18
43 42 -7.81422980709034e+15
43 44 -1.37510833270548e+04
43 31 -2.05229431087670e+16
43 55 -2.39826441946543e+18
44 44 5.50015894264046e+04
44 43 -1.37510833270548e+04
44 45 -1.37510833270145e+04
44 32 -1.37505711038801e+04
44 56 -1.37488516684553e+04
45 45 3.47972394045198e+15
45 44 -1.37510833270145e+04
45 46 -3.17487771782590e+15
45 33 -3.50051446687752e+04
45 57 -3.04846222577325e+14
46 46 1.32628751954840e+16
46 45 -3.17487771782590e+15
46 47 -9.79417518074709e+15
46 34 -3.28533017364414e+13
46 58 -2.60968995174596e+14
47 47 3.81988504283120e+20
47 46 -9.79417518074709e+15
47 35 -1.69116691120346e+17
47 59 -3.35410514137620e+11
48 48 3.94405034015286e+13
48 49 -3.71614687956163e+03
48 36 -2.41494478540718e+11
48 60 -1.91375533992815e+04
49 49 1.48645788193009e+04
49 48 -3.71614687956163e+03
49 50 -3.71614677566096e+03
49 37 -3.71613828651228e+03
49 61 -3.71614687756607e+03
50 50 1.38611988161494e+11
50 49 -3.71614677566096e+03
50 51 -1.26736105898355e+11
50 38 -1.02378723523649e+10
50 62 -1.63800619462765e+09
51 51 2.35821565950462e+12
51 50 -1.26736105898355e+11
51 52 -8.60928380459458e+04
51 39 -2.23147946697381e+12
51 63 -5.39614404412177e+02
52 52 3.44371352842525e+05
52 51 -8.60928380459458e+04
52 53 -8.60928378070752e+04
52 40 -8.60928384948210e+04
52 64 -8.60928384946836e+04
53 53 2.00223749781464e+13
53 52 -8.60928378070752e+04
53 54 -6.20939272533848e+11
53 41 -1.07772031873917e+13
53 65 -8.62423243212807e+12
54 54 2.59757343140687e+12
54 53 -6.20939272533848e+11
54 55 -6.58902427697288e+11
54 42 -6.58847054172243e+11
54 66 -6.58884677003495e+11
55 55 4.79552302215990e+18
55 54 -6.58902427697288e+11
55 56 -8.47179783592175e+07
55 43 -2.39826441946543e+18
55 67 -2.39725794370732e+18
56 56 1.69482464626071e+08
56 55 -8.47179783592175e+07
56 57 -8.47179563466147e+07
56 44 -1.37488516684553e+04
56 68 -3.27810685699291e+04
57 57 4.51964945115792e+14
57 56 -8.47179563466147e+07
57 58 -1.47118482324285e+14
57 45 -3.04846222577325e+14
57 69 -1.55496225822986e+08
58 58 4.23456899922392e+14
58 57 -1.47118482324285e+14
58 59 -3.34991438335457e+11
58 46 -2.60968995174596e+14
58 70 -1.50344309851748e+13
59 59 4.69532816667320e+12
59 58 -3.34991438335457e+11
59 47 -3.35410514137620e+11
59 71 -2.11906721274105e+03
60 60 2.77360432515363e+05
60 61 -1.91375533463575e+04
60 48 -1.91375533992815e+04
60 72 -9.43468363291828e+03
61 61 1.65807622066259e+09
61 60 -1.91375533463575e+04
61 62 -1.65804734767702e+09
61 49 -3.71614687756607e+03
61 73 -6.01928534474026e+03
62 62 3.30401230012472e+09
62 61 -1.65804734767702e+09
62 63 -5.39614228942635e+02
62 50 -1.63800619462765e+09
62 74 -7.95821820581716e+06
63 63 2.15845743164971e+03
63 62 -5.39614228942635e+02
63 64 -5.39614404429806e+02
63 51 -5.39614404412177e+02
63 75 -5.39614393865096e+02
64 64 4.31360957336398e+13
64 63 -5.39614404429806e+02
64 65 -4.31360940251644e+13
64 52 -8.60928384946836e+04
64 76 -1.62184298364820e+06
65 65 9.90337870009162e+13
65 64 -4.31360940251644e+13
65 66 -4.30938236182667e+13
65 53 -8.62423243212807e+12
65 77 -4.17963692535710e+12
66 66 2.42544226240793e+16
66 65 -4.30938236182667e+13
66 67 -2.42106699157833e+16
66 54 -6.58884677003495e+11
66 78 -7.88888603731447e+02
67 67 2.42146862420648e+18
67 66 -2.42106699157833e+16
67 68 -3.27937579004252e+04
67 55 -2.39725794370732e+18
67 79 -1.05833430815211e+10
68 68 1.31155170080290e+05
68 67 -3.27937579004252e+04
68 69 -3.27868432420079e+04
68 56 -3.27810685699291e+04
68 80 -3.27935003679275e+04
69 69 4.66520094597477e+08
69 68 -3.27868432420079e+04
69 70 -1.55494781940590e+08
69 57 -1.55496225822986e+08
69 81 -1.55496299990659e+08
70 70 3.06671135774912e+13
70 69 -1.55494781940590e+08
70 71 -2.11906722584703e+03
70 58 -1.50344309851748e+13
70 82 -1.56325270954154e+13
71 71 2.99698919226425e+04
71 70 -2.11906722584703e+03
71 59 -2.11906721274105e+03
71 83 -3.02950770506930e+02
72 72 2.55894516573057e+05
72 73 -4.54811538214009e+03
72 60 -9.43468363291828e+03
72 84 -1.86085936583067e+04
73 73 2.26014439404031e+04
73 72 -4.54811538214009e+03
73 74 -6.01475785253233e+03
73 61 -6.01928534474026e+03
73 85 -6.01928536099047e+03
74 74 2.39550483391778e+07
74 73 -6.01475785253233e+03
74 75 -7.99425171428597e+06
74 62 -7.95821820581716e+06
74 86 -7.99656366122214e+06
75 75 2.75713601558499e+10
75 74 -7.99425171428597e+06
75 76 -1.62174755417071e+06
75 63 -5.39614393865096e+02
75 87 -2.75617436169670e+10
76 76 4.90001115968395e+06
76 75 -1.62174755417071e+06
76 77 -1.62184241529601e+06
76 64 -1.62184298364820e+06
76 88 -3.45782065690187e+04
77 77 8.80725577055857e+12
77 76 -1.62184241529601e+06
77 78 -7.88888603596990e+02
77 65 -4.17963692535710e+12
77 89 -4.62761722257017e+12
78 78 3.15555435598717e+03
78 77 -7.88888603596990e+02
78 79 -7.88888544927258e+02
78 66 -7.88888603731447e+02
78 90 -7.88888603731471e+02
79 79 2.41610506498394e+10
79 78 -7.88888544927258e+02
79 80 -2.99437789227702e+09
79 67 -1.05833430815211e+10
79 91 -1.05833288871527e+10
80 80 1.13461497181880e+10
80 79 -2.99437789227702e+09
80 81 -4.17586953623741e+09
80 68 -3.27935003679275e+04
80 92 -4.17586949617320e+09
81 81 8.44834132431410e+14
81 80 -4.17586953623741e+09
81 82 -8.43878113248437e+14
81 69 -1.55496299990659e+08
81 93 -9.51687817136521e+11
82 82 1.06648324233819e+15
82 81 -8.43878113248437e+14
82 83 -3.53486719931517e+02
82 70 -1.56325270954154e+13
82 94 -2.06972601993989e+14
83 83 5.25176484955006e+03
83 82 -3.53486719931517e+02
83 71 -3.02950770506930e+02
83 95 -3.53486719931635e+02
84 84 4.51949249505893e+18
84 85 -4.69514378232035e+14
84 72 -1.86085936583067e+04
84 96 -4.90321894701514e+15
85 85 4.78047749729148e+14
85 84 -4.69514378232035e+14
85 86 -8.44566546750905e+12
85 73 -6.01928536099047e+03
85 97 -8.77060235852790e+10
86 86 1.70905548595005e+13
86 85 -8.44566546750905e+12
86 87 -8.58412787254735e+12
86 74 -7.99656366122214e+06
86 98 -6.07535228803962e+10
87 87 3.44718179411760e+15
87 86 -8.58412787254735e+12
87 88 -3.53314850303870e+04
87 75 -2.75617436169670e+10
87 99 -3.43857010446611e+15
88 88 1.40572661659736e+05
88 87 -3.53314850303870e+04
88 89 -3.53314850306550e+04
88 76 -3.45782065690187e+04
88 100 -3.53314850296750e+04
89 89 1.71165797270315e+17
89 88 -3.53314850306550e+04
89 90 -1.71161169640387e+17
89 77 -4.62761722257017e+12
89 101 -1.26700124159359e+07
90 90 4.83090287930451e+17
90 89 -1.71161169640387e+17
90 91 -7.69276366457502e+15
90 78 -7.88888603731471e+02
90 102 -3.04236354625487e+17
91 91 1.54412757797572e+16
91 90 -7.69276366457502e+15
91 92 -7.74845483856823e+15
91 79 -1.05833288871527e+10
91 103 -4.66932850741840e+10
92 92 9.08770099541526e+16
92 91 -7.74845483856823e+15
92 93 -9.51685736238589e+11
92 80 -4.17586949617320e+09
92 104 -8.31275992539786e+16
93 93 3.80345776285936e+12
93 92 -9.51685736238589e+11
93 94 -9.48396521557227e+11
93 81 -9.51687817136521e+11
93 105 -9.51687687927027e+11
94 94 6.76591467835122e+14
94 93 -9.48396521557227e+11
94 95 -2.57033827888162e+14
94 82 -2.06972601993989e+14
94 106 -2.11636641431414e+14
95 95 4.94419550506168e+16
95 94 -2.57033827888162e+14
95 83 -3.53486719931635e+02
95 107 -2.57149450576854e+06
96 96 6.45189858730353e+16
96 97 -8.77208408751085e+10
96 84 -4.90321894701514e+15
96 108 -7.57578400689421e+07
97 97 2.99172585791255e+11
97 96 -8.77208408751085e+10
97 98 -3.60447746604668e+10
97 85 -8.77060235852790e+10
97 109 -8.77009466704002e+10
98 98 2.19074820438561e+11
98 97 -3.60447746604668e+10
98 99 -6.11854774798363e+10
98 86 -6.07535228803962e+10
98 110 -6.10910454178618e+10
99 99 1.82069548994731e+16
99 98 -6.11854774798363e+10
99 100 -1.16125620491042e+15
99 87 -3.43857010446611e+15
99 111 -1.36070674046191e+16
100 100 2.43083356671574e+15
100 99 -1.16125620491042e+15
100 101 -1.26700122899113e+07
100 88 -3.53314850296750e+04
100 112 -1.26957734909997e+15
101 101 5.02368685003327e+07
101 100 -1.26700122899113e+07
101 102 -1.26700124163462e+07
101 89 -1.26700124159359e+07
101 113 -1.22268313781393e+07
102 102 7.52181088598270e+18
102 101 -1.26700124163462e+07
102 103 -4.66935613268460e+10
102 90 -3.04236354625487e+17
102 114 -7.21757448465098e+18
103 103 1.40442903066070e+11
103 102 -4.66935613268460e+10
103 104 -4.66935402280139e+10
103 91 -4.66932850741840e+10
103 115 -3.62516437026357e+08
104 104 2.86605505565515e+17
104 103 -4.66935402280139e+10
104 105 -1.01267647489674e+17
104 92 -8.31275992539786e+16
104 116 -1.02210212128322e+17
105 105 1.02197647646985e+17
105 104 -1.01267647489674e+17
105 106 -9.27067370185122e+14
105 93 -9.51687687927027e+11
105 117 -1.98109943795044e+12
106 106 1.13877297252743e+15
106 105 -9.27067370185122e+14
106 107 -2.57149450025006e+06
106 94 -2.11636641431414e+14
106 118 -6.89583394045566e+10
107 107 3.63769268810243e+07
107 106 -2.57149450025006e+06
107 95 -2.57149450576854e+06
107 119 -3.76003786423480e+05
108 108 1.12952958030311e+09
108 109 -7.57578252275514e+07
108 96 -7.57578400689421e+07
108 120 -6.89198203163152e+07
109 109 1.91774055332254e+14
109 108 -7.57578252275514e+07
109 110 -3.55565464355366e+13
109 97 -8.77009466704002e+10
109 121 -1.56129732192221e+14
110 110 9.47522376607995e+13
110 109 -3.55565464355366e+13
110 111 -3.94679813555580e+13
110 98 -6.10910454178618e+10
110 122 -1.96666188242870e+13
111 111 5.40187880341395e+19
111 110 -3.94679813555580e+13
111 112 -5.40051414192397e+19
111 99 -1.36070674046191e+16
111 123 -7.95138670557874e+10
112 112 5.40064109970802e+19
112 111 -5.40051414192397e+19
112 113 -3.49550391410280e+08
112 100 -1.26957734909997e+15
112 124 -1.41881570201295e+08
113 113 7.30171226025910e+08
113 112 -3.49550391410280e+08
113 114 -3.49550391399596e+08
113 101 -1.22268313781393e+07
113 125 -1.88436118378952e+07
114 114 7.21757448536703e+18
114 113 -3.49550391399596e+08
114 115 -3.65352940424240e+08
114 102 -7.21757448465098e+18
114 126 -1.14281222261537e+06
115 115 1.44377171201739e+09
115 114 -3.65352940424240e+08
115 116 -3.65352940428495e+08
115 103 -3.62516437026357e+08
115 127 -3.50549394138296e+08
116 116 1.46058037606033e+19
116 115 -3.65352940428495e+08
116 117 -1.98109979535390e+12
116 104 -1.02210212128322e+17
116 128 -1.45035915670098e+19
117 117 4.95141113458729e+12
117 116 -1.98109979535390e+12
117 118 -6.66435598007747e+10
117 105 -1.98109943795044e+12
117 129 -9.22568341482176e+11
118 118 1.35602401363364e+11
118 117 -6.66435598007747e+10
118 119 -4.40396075377376e+05
118 106 -6.89583394045566e+10
118 130 -6.17619577226425e+04
119 119 6.54158540235470e+06
119 118 -4.40396075377376e+05
119 107 -3.76003786423480e+05
119 131 -4.40398887732878e+05
120 120 1.07581030381504e+10
120 121 -7.63554609215153e+08
120 108 -6.89198203163152e+07
120 132 -7.62947987899103e+08
121 121 3.23416169961304e+14
121 120 -7.63554609215153e+08
121 122 -3.43308799137126e+13
121 109 -1.56129732192221e+14
121 133 -1.32954794300761e+14
122 122 9.32759155470234e+13
122 121 -3.43308799137126e+13
122 123 -7.93529040176929e+10
122 110 -1.96666188242870e+13
122 134 -3.91990639050061e+13
123 123 2.38522266814915e+11
123 122 -7.93529040176929e+10
123 124 -1.41628852973971e+08
123 111 -7.95138670557874e+10
123 135 -7.95138668884604e+10
124 124 3.01008960279794e+08
124 123 -1.41628852973971e+08
124 125 -1.74655110935497e+07
124 112 -1.41881570201295e+08
124 136 -3.30260109785610e+04
125 125 5.73072386963000e+07
125 124 -1.74655110935497e+07
125 126 -1.08079836990640e+06
125 113 -1.88436118378952e+07
125 137 -1.99173173949487e+07
126 126 4.50908408174894e+06
126 125 -1.08079836990640e+06
126 127 -1.14266128540190e+06
126 114 -1.14281222261537e+06
126 138 -1.14281220382527e+06
127 127 9.01003356977562e+09
127 126 -1.14266128540190e+06
127 128 -8.65159262022593e+09
127 115 -3.50549394138296e+08
127 139 -6.74889412599230e+06
128 128 1.45035933022988e+19
128 127 -8.65159262022593e+09
128 129 -1.72663715210306e+12
128 116 -1.45035915670098e+19
128 140 -2.22083629243830e+05
129 129 2.64920555604169e+12
129 128 -1.72663715210306e+12
129 130 -6.17620108259225e+04
129 117 -9.22568341482176e+11
129 141 -6.94439254564358e+02
130 130 2.42437133302636e+05
130 129 -6.17620108259225e+04
130 131 -6.17620130351135e+04
130 118 -6.17619577226425e+04
130 142 -5.71511517189576e+04
131 131 1.05663181254639e+18
131 130 -6.17620130351135e+04
131 119 -4.40398887732878e+05
131 143 -1.20646524942928e+08
132 132 2.39221591722168e+13
132 133 -9.53436479198403e+11
132 120 -7.62947987899103e+08
133 133 3.46410304443810e+15
133 132 -9.53436479198403e+11
133 134 -2.56155962033405e+14
133 121 -1.32954794300761e+14
134 134 6.04427501530370e+19
134 133 -2.56155962033405e+14
134 135 -3.96431635556419e+18
134 122 -3.91990639050061e+13
135 135 3.05633221863855e+20
135 134 -3.96431635556419e+18
135 136 -3.30337002883623e+04
135 123 -7.95138668884604e+10
136 136 4.95497815015633e+05
136 135 -3.30337002883623e+04
136 137 -3.30337002883614e+04
136 124 -3.30260109785610e+04
137 137 1.37591798506539e+19
137 136 -3.30337002883614e+04
137 138 -6.95010697018056e+13
137 125 -1.99173173949487e+07
138 138 9.03564471037495e+14
138 137 -6.95010697018056e+13
138 139 -6.75416222561964e+06
138 126 -1.14281220382527e+06
139 139 9.47680246968197e+07
139 138 -6.75416222561964e+06
139 140 -2.15013761758652e+05
139 127 -6.74889412599230e+06
140 140 3.10279321649140e+06
140 139 -2.15013761758652e+05
140 141 -6.92274562951327e+02
140 128 -2.22083629243830e+05
141 141 1.04137947542022e+04
141 140 -6.92274562951327e+02
141 142 -6.93809878562611e+02
141 129 -6.94439254564358e+02
142 142 1.00049574566410e+07
142 141 -6.93809878562611e+02
142 143 -7.60706913840551e+05
142 130 -5.71511517189576e+04
143 143 3.01692383445436e+09
143 142 -7.60706913840551e+05
143 131 -1.20646524942928e+08
